location,region,date,location_iso,region_iso,total_vaccinations,people_vaccinated,people_fully_vaccinated
Uruguay,Maldonado,2021-12-21,UY,UY-MA,335112.0,170833.0,164279.0
Uruguay,Montevideo,2021-12-21,UY,UY-MO,2171560.0,1105358.0,1066202.0
Uruguay,Paysandu,2021-12-21,UY,UY-PA,163484.0,82961.0,80523.0
Uruguay,Rio Negro,2021-12-21,UY,UY-RN,77685.0,39606.0,38079.0
Uruguay,Rivera,2021-12-21,UY,UY-RV,158178.0,80870.0,77308.0
Uruguay,Rocha,2021-12-21,UY,UY-RO,115685.0,58738.0,56947.0
Uruguay,Salto,2021-12-21,UY,UY-SA,183613.0,93329.0,90284.0
Uruguay,San Jose,2021-12-21,UY,UY-SJ,176786.0,89382.0,87404.0
Uruguay,Soriano,2021-12-21,UY,UY-SO,131604.0,66713.0,64891.0
Uruguay,Tacuarembo,2021-12-21,UY,UY-TA,122252.0,61906.0,60346.0
Uruguay,Treinta y Tres,2021-12-21,UY,UY-TT,72866.0,36988.0,35878.0
Uruguay,Artigas,2021-12-22,UY,UY-AR,146862.0,74675.0,72187.0
Uruguay,Canelones,2021-12-22,UY,UY-CA,777074.0,392815.0,384259.0
Uruguay,Cerro Largo,2021-12-22,UY,UY-CL,127561.0,64731.0,62830.0
Uruguay,Colonia,2021-12-22,UY,UY-CO,200200.0,102655.0,97545.0
Uruguay,Durazno,2021-12-22,UY,UY-DU,96264.0,48592.0,47672.0
Uruguay,Flores,2021-12-22,UY,UY-FS,38191.0,19396.0,18795.0
Uruguay,Florida,2021-12-22,UY,UY-FD,102940.0,51931.0,51009.0
Uruguay,Lavalleja,2021-12-22,UY,UY-LA,94855.0,48124.0,46731.0
Uruguay,Maldonado,2021-12-22,UY,UY-MA,335230.0,170912.0,164318.0
Uruguay,Montevideo,2021-12-22,UY,UY-MO,2171976.0,1105497.0,1066479.0
Uruguay,Paysandu,2021-12-22,UY,UY-PA,163484.0,82961.0,80523.0
Uruguay,Rio Negro,2021-12-22,UY,UY-RN,77709.0,39624.0,38085.0
Uruguay,Rivera,2021-12-22,UY,UY-RV,158255.0,80925.0,77330.0
Uruguay,Rocha,2021-12-22,UY,UY-RO,115775.0,58798.0,56977.0
Uruguay,Salto,2021-12-22,UY,UY-SA,183613.0,93329.0,90284.0
Uruguay,San Jose,2021-12-22,UY,UY-SJ,176870.0,89442.0,87428.0
Uruguay,Soriano,2021-12-22,UY,UY-SO,131629.0,66730.0,64899.0
Uruguay,Tacuarembo,2021-12-22,UY,UY-TA,122317.0,61934.0,60383.0
Uruguay,Treinta y Tres,2021-12-22,UY,UY-TT,72866.0,36988.0,35878.0
Uruguay,Artigas,2021-12-23,UY,UY-AR,146862.0,74675.0,72187.0
Uruguay,Canelones,2021-12-23,UY,UY-CA,777074.0,392815.0,384259.0
Uruguay,Cerro Largo,2021-12-23,UY,UY-CL,127561.0,64731.0,62830.0
Uruguay,Colonia,2021-12-23,UY,UY-CO,200200.0,102655.0,97545.0
Uruguay,Durazno,2021-12-23,UY,UY-DU,96288.0,48598.0,47690.0
Uruguay,Flores,2021-12-23,UY,UY-FS,38191.0,19396.0,18795.0
Uruguay,Florida,2021-12-23,UY,UY-FD,102940.0,51931.0,51009.0
Uruguay,Lavalleja,2021-12-23,UY,UY-LA,94855.0,48124.0,46731.0
Uruguay,Maldonado,2021-12-23,UY,UY-MA,335230.0,170912.0,164318.0
Uruguay,Montevideo,2021-12-23,UY,UY-MO,2171976.0,1105497.0,1066479.0
Uruguay,Paysandu,2021-12-23,UY,UY-PA,163484.0,82961.0,80523.0
Uruguay,Rio Negro,2021-12-23,UY,UY-RN,77709.0,39624.0,38085.0
Uruguay,Rivera,2021-12-23,UY,UY-RV,158255.0,80925.0,77330.0
Uruguay,Rocha,2021-12-23,UY,UY-RO,115782.0,58805.0,56977.0
Uruguay,Salto,2021-12-23,UY,UY-SA,183613.0,93329.0,90284.0
Uruguay,San Jose,2021-12-23,UY,UY-SJ,176870.0,89442.0,87428.0
Uruguay,Soriano,2021-12-23,UY,UY-SO,131637.0,66730.0,64907.0
Uruguay,Tacuarembo,2021-12-23,UY,UY-TA,122317.0,61934.0,60383.0
Uruguay,Treinta y Tres,2021-12-23,UY,UY-TT,72866.0,36988.0,35878.0
Uruguay,Artigas,2021-12-24,UY,UY-AR,146862.0,74675.0,72187.0
Uruguay,Canelones,2021-12-24,UY,UY-CA,777074.0,392815.0,384259.0
Uruguay,Cerro Largo,2021-12-24,UY,UY-CL,127561.0,64731.0,62830.0
Uruguay,Colonia,2021-12-24,UY,UY-CO,200200.0,102655.0,97545.0
Uruguay,Durazno,2021-12-24,UY,UY-DU,96288.0,48598.0,47690.0
Uruguay,Flores,2021-12-24,UY,UY-FS,38191.0,19396.0,18795.0
Uruguay,Florida,2021-12-24,UY,UY-FD,102940.0,51931.0,51009.0
Uruguay,Lavalleja,2021-12-24,UY,UY-LA,94855.0,48124.0,46731.0
Uruguay,Maldonado,2021-12-24,UY,UY-MA,335230.0,170912.0,164318.0
Uruguay,Montevideo,2021-12-24,UY,UY-MO,2171976.0,1105497.0,1066479.0
Uruguay,Paysandu,2021-12-24,UY,UY-PA,163484.0,82961.0,80523.0
Uruguay,Rio Negro,2021-12-24,UY,UY-RN,77709.0,39624.0,38085.0
Uruguay,Rivera,2021-12-24,UY,UY-RV,158255.0,80925.0,77330.0
Uruguay,Rocha,2021-12-24,UY,UY-RO,115782.0,58805.0,56977.0
Uruguay,Salto,2021-12-24,UY,UY-SA,183613.0,93329.0,90284.0
Uruguay,San Jose,2021-12-24,UY,UY-SJ,176870.0,89442.0,87428.0
Uruguay,Soriano,2021-12-24,UY,UY-SO,131637.0,66730.0,64907.0
Uruguay,Tacuarembo,2021-12-24,UY,UY-TA,122317.0,61934.0,60383.0
Uruguay,Treinta y Tres,2021-12-24,UY,UY-TT,72866.0,36988.0,35878.0
Uruguay,Artigas,2021-12-25,UY,UY-AR,146862.0,74675.0,72187.0
Uruguay,Canelones,2021-12-25,UY,UY-CA,777074.0,392815.0,384259.0
Uruguay,Cerro Largo,2021-12-25,UY,UY-CL,127561.0,64731.0,62830.0
Uruguay,Colonia,2021-12-25,UY,UY-CO,200200.0,102655.0,97545.0
Uruguay,Durazno,2021-12-25,UY,UY-DU,96288.0,48598.0,47690.0
Uruguay,Flores,2021-12-25,UY,UY-FS,38191.0,19396.0,18795.0
Uruguay,Florida,2021-12-25,UY,UY-FD,102940.0,51931.0,51009.0
Uruguay,Lavalleja,2021-12-25,UY,UY-LA,94855.0,48124.0,46731.0
Uruguay,Maldonado,2021-12-25,UY,UY-MA,335230.0,170912.0,164318.0
Uruguay,Montevideo,2021-12-25,UY,UY-MO,2171976.0,1105497.0,1066479.0
Uruguay,Paysandu,2021-12-25,UY,UY-PA,163484.0,82961.0,80523.0
Uruguay,Rio Negro,2021-12-25,UY,UY-RN,77709.0,39624.0,38085.0
Uruguay,Rivera,2021-12-25,UY,UY-RV,158255.0,80925.0,77330.0
Uruguay,Rocha,2021-12-25,UY,UY-RO,115782.0,58805.0,56977.0
Uruguay,Salto,2021-12-25,UY,UY-SA,183613.0,93329.0,90284.0
Uruguay,San Jose,2021-12-25,UY,UY-SJ,176870.0,89442.0,87428.0
Uruguay,Soriano,2021-12-25,UY,UY-SO,131637.0,66730.0,64907.0
Uruguay,Tacuarembo,2021-12-25,UY,UY-TA,122317.0,61934.0,60383.0
Uruguay,Treinta y Tres,2021-12-25,UY,UY-TT,72866.0,36988.0,35878.0
Uruguay,Artigas,2021-12-26,UY,UY-AR,146862.0,74675.0,72187.0
Uruguay,Canelones,2021-12-26,UY,UY-CA,777074.0,392815.0,384259.0
Uruguay,Cerro Largo,2021-12-26,UY,UY-CL,127561.0,64731.0,62830.0
Uruguay,Colonia,2021-12-26,UY,UY-CO,200200.0,102655.0,97545.0
Uruguay,Durazno,2021-12-26,UY,UY-DU,96288.0,48598.0,47690.0
Uruguay,Flores,2021-12-26,UY,UY-FS,38191.0,19396.0,18795.0
Uruguay,Florida,2021-12-26,UY,UY-FD,102940.0,51931.0,51009.0
Uruguay,Lavalleja,2021-12-26,UY,UY-LA,94855.0,48124.0,46731.0
Uruguay,Maldonado,2021-12-26,UY,UY-MA,335230.0,170912.0,164318.0
Uruguay,Montevideo,2021-12-26,UY,UY-MO,2171976.0,1105497.0,1066479.0
Uruguay,Paysandu,2021-12-26,UY,UY-PA,163484.0,82961.0,80523.0
Uruguay,Rio Negro,2021-12-26,UY,UY-RN,77709.0,39624.0,38085.0
Uruguay,Rivera,2021-12-26,UY,UY-RV,158255.0,80925.0,77330.0
Uruguay,Rocha,2021-12-26,UY,UY-RO,115782.0,58805.0,56977.0
Uruguay,Salto,2021-12-26,UY,UY-SA,183613.0,93329.0,90284.0
Uruguay,San Jose,2021-12-26,UY,UY-SJ,176870.0,89442.0,87428.0
Uruguay,Soriano,2021-12-26,UY,UY-SO,131637.0,66730.0,64907.0
Uruguay,Tacuarembo,2021-12-26,UY,UY-TA,122317.0,61934.0,60383.0
Uruguay,Treinta y Tres,2021-12-26,UY,UY-TT,72866.0,36988.0,35878.0
Uruguay,Artigas,2021-12-27,UY,UY-AR,146913.0,74682.0,72231.0
Uruguay,Canelones,2021-12-27,UY,UY-CA,777196.0,392876.0,384320.0
Uruguay,Cerro Largo,2021-12-27,UY,UY-CL,127579.0,64731.0,62848.0
Uruguay,Colonia,2021-12-27,UY,UY-CO,200213.0,102655.0,97558.0
Uruguay,Durazno,2021-12-27,UY,UY-DU,96304.0,48609.0,47695.0
Uruguay,Flores,2021-12-27,UY,UY-FS,38204.0,19401.0,18803.0
Uruguay,Florida,2021-12-27,UY,UY-FD,102947.0,51938.0,51009.0
Uruguay,Lavalleja,2021-12-27,UY,UY-LA,94866.0,48124.0,46742.0
Uruguay,Maldonado,2021-12-27,UY,UY-MA,335408.0,171031.0,164377.0
Uruguay,Montevideo,2021-12-27,UY,UY-MO,2175020.0,1107434.0,1067586.0
Uruguay,Paysandu,2021-12-27,UY,UY-PA,163544.0,82997.0,80547.0
Uruguay,Rio Negro,2021-12-27,UY,UY-RN,77727.0,39630.0,38097.0
Uruguay,Rivera,2021-12-27,UY,UY-RV,158266.0,80936.0,77330.0
Uruguay,Rocha,2021-12-27,UY,UY-RO,115819.0,58820.0,56999.0
Uruguay,Salto,2021-12-27,UY,UY-SA,183708.0,93383.0,90325.0
Uruguay,San Jose,2021-12-27,UY,UY-SJ,176882.0,89454.0,87428.0
Uruguay,Soriano,2021-12-27,UY,UY-SO,131654.0,66738.0,64916.0
Uruguay,Tacuarembo,2021-12-27,UY,UY-TA,122336.0,61943.0,60393.0
Uruguay,Treinta y Tres,2021-12-27,UY,UY-TT,72901.0,36993.0,35908.0
Uruguay,Artigas,2021-12-28,UY,UY-AR,146928.0,74697.0,72231.0
Uruguay,Canelones,2021-12-28,UY,UY-CA,777318.0,392937.0,384381.0
Uruguay,Cerro Largo,2021-12-28,UY,UY-CL,127588.0,64740.0,62848.0
Uruguay,Colonia,2021-12-28,UY,UY-CO,200226.0,102668.0,97558.0
Uruguay,Durazno,2021-12-28,UY,UY-DU,96322.0,48621.0,47701.0
Uruguay,Flores,2021-12-28,UY,UY-FS,38204.0,19401.0,18803.0
Uruguay,Florida,2021-12-28,UY,UY-FD,102954.0,51945.0,51009.0
Uruguay,Lavalleja,2021-12-28,UY,UY-LA,94872.0,48130.0,46742.0
Uruguay,Maldonado,2021-12-28,UY,UY-MA,335585.0,171070.0,164515.0
Uruguay,Montevideo,2021-12-28,UY,UY-MO,2175988.0,1107710.0,1068278.0
Uruguay,Paysandu,2021-12-28,UY,UY-PA,163604.0,83045.0,80559.0
Uruguay,Rio Negro,2021-12-28,UY,UY-RN,77744.0,39641.0,38103.0
Uruguay,Rivera,2021-12-28,UY,UY-RV,158266.0,80936.0,77330.0
Uruguay,Rocha,2021-12-28,UY,UY-RO,115819.0,58820.0,56999.0
Uruguay,Salto,2021-12-28,UY,UY-SA,183775.0,93410.0,90365.0
Uruguay,San Jose,2021-12-28,UY,UY-SJ,176894.0,89454.0,87440.0
Uruguay,Soriano,2021-12-28,UY,UY-SO,131663.0,66747.0,64916.0
Uruguay,Tacuarembo,2021-12-28,UY,UY-TA,122355.0,61962.0,60393.0
Uruguay,Treinta y Tres,2021-12-28,UY,UY-TT,72911.0,36998.0,35913.0
Uruguay,Artigas,2021-12-29,UY,UY-AR,146928.0,74697.0,72231.0
Uruguay,Canelones,2021-12-29,UY,UY-CA,777440.0,393059.0,384381.0
Uruguay,Cerro Largo,2021-12-29,UY,UY-CL,127597.0,64740.0,62857.0
Uruguay,Colonia,2021-12-29,UY,UY-CO,200266.0,102695.0,97571.0
Uruguay,Durazno,2021-12-29,UY,UY-DU,96328.0,48621.0,47707.0
Uruguay,Flores,2021-12-29,UY,UY-FS,38204.0,19401.0,18803.0
Uruguay,Florida,2021-12-29,UY,UY-FD,102954.0,51945.0,51009.0
Uruguay,Lavalleja,2021-12-29,UY,UY-LA,94872.0,48130.0,46742.0
Uruguay,Maldonado,2021-12-29,UY,UY-MA,335704.0,171149.0,164555.0
Uruguay,Montevideo,2021-12-29,UY,UY-MO,2176542.0,1107987.0,1068555.0
Uruguay,Paysandu,2021-12-29,UY,UY-PA,163604.0,83045.0,80559.0
Uruguay,Rio Negro,2021-12-29,UY,UY-RN,77749.0,39641.0,38108.0
Uruguay,Rivera,2021-12-29,UY,UY-RV,158309.0,80957.0,77352.0
Uruguay,Rocha,2021-12-29,UY,UY-RO,115916.0,58887.0,57029.0
Uruguay,Salto,2021-12-29,UY,UY-SA,183775.0,93410.0,90365.0
Uruguay,San Jose,2021-12-29,UY,UY-SJ,176894.0,89454.0,87440.0
Uruguay,Soriano,2021-12-29,UY,UY-SO,131663.0,66747.0,64916.0
Uruguay,Tacuarembo,2021-12-29,UY,UY-TA,122364.0,61962.0,60402.0
Uruguay,Treinta y Tres,2021-12-29,UY,UY-TT,72921.0,37003.0,35918.0
Uruguay,Artigas,2021-12-30,UY,UY-AR,146928.0,74697.0,72231.0
Uruguay,Canelones,2021-12-30,UY,UY-CA,777563.0,393120.0,384443.0
Uruguay,Cerro Largo,2021-12-30,UY,UY-CL,127597.0,64740.0,62857.0
Uruguay,Colonia,2021-12-30,UY,UY-CO,200266.0,102695.0,97571.0
Uruguay,Durazno,2021-12-30,UY,UY-DU,96340.0,48627.0,47713.0
Uruguay,Flores,2021-12-30,UY,UY-FS,38204.0,19401.0,18803.0
Uruguay,Florida,2021-12-30,UY,UY-FD,102954.0,51945.0,51009.0
Uruguay,Lavalleja,2021-12-30,UY,UY-LA,94878.0,48130.0,46748.0
Uruguay,Maldonado,2021-12-30,UY,UY-MA,335724.0,171169.0,164555.0
Uruguay,Montevideo,2021-12-30,UY,UY-MO,2176542.0,1107987.0,1068555.0
Uruguay,Paysandu,2021-12-30,UY,UY-PA,163604.0,83045.0,80559.0
Uruguay,Rio Negro,2021-12-30,UY,UY-RN,77749.0,39641.0,38108.0
Uruguay,Rivera,2021-12-30,UY,UY-RV,158309.0,80957.0,77352.0
Uruguay,Rocha,2021-12-30,UY,UY-RO,115923.0,58887.0,57036.0
Uruguay,Salto,2021-12-30,UY,UY-SA,183775.0,93410.0,90365.0
Uruguay,San Jose,2021-12-30,UY,UY-SJ,176894.0,89454.0,87440.0
Uruguay,Soriano,2021-12-30,UY,UY-SO,131663.0,66747.0,64916.0
Uruguay,Tacuarembo,2021-12-30,UY,UY-TA,122364.0,61962.0,60402.0
Uruguay,Treinta y Tres,2021-12-30,UY,UY-TT,72921.0,37003.0,35918.0
Uruguay,Artigas,2021-12-31,UY,UY-AR,146928.0,74697.0,72231.0
Uruguay,Canelones,2021-12-31,UY,UY-CA,777563.0,393120.0,384443.0
Uruguay,Cerro Largo,2021-12-31,UY,UY-CL,127597.0,64740.0,62857.0
Uruguay,Colonia,2021-12-31,UY,UY-CO,200266.0,102695.0,97571.0
Uruguay,Durazno,2021-12-31,UY,UY-DU,96340.0,48627.0,47713.0
Uruguay,Flores,2021-12-31,UY,UY-FS,38204.0,19401.0,18803.0
Uruguay,Florida,2021-12-31,UY,UY-FD,102954.0,51945.0,51009.0
Uruguay,Lavalleja,2021-12-31,UY,UY-LA,94878.0,48130.0,46748.0
Uruguay,Maldonado,2021-12-31,UY,UY-MA,335724.0,171169.0,164555.0
Uruguay,Montevideo,2021-12-31,UY,UY-MO,2176542.0,1107987.0,1068555.0
Uruguay,Paysandu,2021-12-31,UY,UY-PA,163604.0,83045.0,80559.0
Uruguay,Rio Negro,2021-12-31,UY,UY-RN,77749.0,39641.0,38108.0
Uruguay,Rivera,2021-12-31,UY,UY-RV,158309.0,80957.0,77352.0
Uruguay,Rocha,2021-12-31,UY,UY-RO,115923.0,58887.0,57036.0
Uruguay,Salto,2021-12-31,UY,UY-SA,183775.0,93410.0,90365.0
Uruguay,San Jose,2021-12-31,UY,UY-SJ,176894.0,89454.0,87440.0
Uruguay,Soriano,2021-12-31,UY,UY-SO,131663.0,66747.0,64916.0
Uruguay,Tacuarembo,2021-12-31,UY,UY-TA,122364.0,61962.0,60402.0
Uruguay,Treinta y Tres,2021-12-31,UY,UY-TT,72921.0,37003.0,35918.0
Uruguay,Artigas,2022-01-01,UY,UY-AR,146928.0,74697.0,72231.0
Uruguay,Canelones,2022-01-01,UY,UY-CA,777563.0,393120.0,384443.0
Uruguay,Cerro Largo,2022-01-01,UY,UY-CL,127597.0,64740.0,62857.0
Uruguay,Colonia,2022-01-01,UY,UY-CO,200266.0,102695.0,97571.0
Uruguay,Durazno,2022-01-01,UY,UY-DU,96340.0,48627.0,47713.0
Uruguay,Flores,2022-01-01,UY,UY-FS,38204.0,19401.0,18803.0
Uruguay,Florida,2022-01-01,UY,UY-FD,102954.0,51945.0,51009.0
Uruguay,Lavalleja,2022-01-01,UY,UY-LA,94878.0,48130.0,46748.0
Uruguay,Maldonado,2022-01-01,UY,UY-MA,335724.0,171169.0,164555.0
Uruguay,Montevideo,2022-01-01,UY,UY-MO,2176542.0,1107987.0,1068555.0
Uruguay,Paysandu,2022-01-01,UY,UY-PA,163604.0,83045.0,80559.0
Uruguay,Rio Negro,2022-01-01,UY,UY-RN,77749.0,39641.0,38108.0
Uruguay,Rivera,2022-01-01,UY,UY-RV,158309.0,80957.0,77352.0
Uruguay,Rocha,2022-01-01,UY,UY-RO,115923.0,58887.0,57036.0
Uruguay,Salto,2022-01-01,UY,UY-SA,183775.0,93410.0,90365.0
Uruguay,San Jose,2022-01-01,UY,UY-SJ,176894.0,89454.0,87440.0
Uruguay,Soriano,2022-01-01,UY,UY-SO,131663.0,66747.0,64916.0
Uruguay,Tacuarembo,2022-01-01,UY,UY-TA,122364.0,61962.0,60402.0
Uruguay,Treinta y Tres,2022-01-01,UY,UY-TT,72921.0,37003.0,35918.0
Uruguay,Artigas,2022-01-02,UY,UY-AR,146928.0,74697.0,72231.0
Uruguay,Canelones,2022-01-02,UY,UY-CA,777563.0,393120.0,384443.0
Uruguay,Cerro Largo,2022-01-02,UY,UY-CL,127597.0,64740.0,62857.0
Uruguay,Colonia,2022-01-02,UY,UY-CO,200266.0,102695.0,97571.0
Uruguay,Durazno,2022-01-02,UY,UY-DU,96340.0,48627.0,47713.0
Uruguay,Flores,2022-01-02,UY,UY-FS,38204.0,19401.0,18803.0
Uruguay,Florida,2022-01-02,UY,UY-FD,102954.0,51945.0,51009.0
Uruguay,Lavalleja,2022-01-02,UY,UY-LA,94878.0,48130.0,46748.0
Uruguay,Maldonado,2022-01-02,UY,UY-MA,335724.0,171169.0,164555.0
Uruguay,Montevideo,2022-01-02,UY,UY-MO,2176542.0,1107987.0,1068555.0
Uruguay,Paysandu,2022-01-02,UY,UY-PA,163604.0,83045.0,80559.0
Uruguay,Rio Negro,2022-01-02,UY,UY-RN,77749.0,39641.0,38108.0
Uruguay,Rivera,2022-01-02,UY,UY-RV,158309.0,80957.0,77352.0
Uruguay,Rocha,2022-01-02,UY,UY-RO,115923.0,58887.0,57036.0
Uruguay,Salto,2022-01-02,UY,UY-SA,183775.0,93410.0,90365.0
Uruguay,San Jose,2022-01-02,UY,UY-SJ,176894.0,89454.0,87440.0
Uruguay,Soriano,2022-01-02,UY,UY-SO,131663.0,66747.0,64916.0
Uruguay,Tacuarembo,2022-01-02,UY,UY-TA,122364.0,61962.0,60402.0
Uruguay,Treinta y Tres,2022-01-02,UY,UY-TT,72921.0,37003.0,35918.0
Uruguay,Artigas,2022-01-03,UY,UY-AR,146936.0,74697.0,72239.0
Uruguay,Canelones,2022-01-03,UY,UY-CA,777624.0,393181.0,384443.0
Uruguay,Cerro Largo,2022-01-03,UY,UY-CL,127597.0,64740.0,62857.0
Uruguay,Colonia,2022-01-03,UY,UY-CO,200319.0,102708.0,97611.0
Uruguay,Durazno,2022-01-03,UY,UY-DU,96346.0,48627.0,47719.0
Uruguay,Flores,2022-01-03,UY,UY-FS,38209.0,19404.0,18805.0
Uruguay,Florida,2022-01-03,UY,UY-FD,102968.0,51952.0,51016.0
Uruguay,Lavalleja,2022-01-03,UY,UY-LA,94884.0,48130.0,46754.0
Uruguay,Maldonado,2022-01-03,UY,UY-MA,336059.0,171366.0,164693.0
Uruguay,Montevideo,2022-01-03,UY,UY-MO,2178202.0,1108817.0,1069385.0
Uruguay,Paysandu,2022-01-03,UY,UY-PA,163604.0,83045.0,80559.0
Uruguay,Rio Negro,2022-01-03,UY,UY-RN,77755.0,39641.0,38114.0
Uruguay,Rivera,2022-01-03,UY,UY-RV,158375.0,81023.0,77352.0
Uruguay,Rocha,2022-01-03,UY,UY-RO,115946.0,58902.0,57044.0
Uruguay,Salto,2022-01-03,UY,UY-SA,183896.0,93504.0,90392.0
Uruguay,San Jose,2022-01-03,UY,UY-SJ,176906.0,89466.0,87440.0
Uruguay,Soriano,2022-01-03,UY,UY-SO,131663.0,66747.0,64916.0
Uruguay,Tacuarembo,2022-01-03,UY,UY-TA,122373.0,61962.0,60411.0
Uruguay,Treinta y Tres,2022-01-03,UY,UY-TT,72931.0,37003.0,35928.0
Uruguay,Artigas,2022-01-04,UY,UY-AR,146936.0,74697.0,72239.0
Uruguay,Canelones,2022-01-04,UY,UY-CA,777685.0,393181.0,384504.0
Uruguay,Cerro Largo,2022-01-04,UY,UY-CL,127597.0,64740.0,62857.0
Uruguay,Colonia,2022-01-04,UY,UY-CO,200332.0,102708.0,97624.0
Uruguay,Durazno,2022-01-04,UY,UY-DU,96352.0,48633.0,47719.0
Uruguay,Flores,2022-01-04,UY,UY-FS,38209.0,19404.0,18805.0
Uruguay,Florida,2022-01-04,UY,UY-FD,102968.0,51952.0,51016.0
Uruguay,Lavalleja,2022-01-04,UY,UY-LA,94884.0,48130.0,46754.0
Uruguay,Maldonado,2022-01-04,UY,UY-MA,336395.0,171564.0,164831.0
Uruguay,Montevideo,2022-01-04,UY,UY-MO,2178894.0,1109094.0,1069800.0
Uruguay,Paysandu,2022-01-04,UY,UY-PA,163736.0,83105.0,80631.0
Uruguay,Rio Negro,2022-01-04,UY,UY-RN,77755.0,39641.0,38114.0
Uruguay,Rivera,2022-01-04,UY,UY-RV,158419.0,81056.0,77363.0
Uruguay,Rocha,2022-01-04,UY,UY-RO,115990.0,58939.0,57051.0
Uruguay,Salto,2022-01-04,UY,UY-SA,183923.0,93504.0,90419.0
Uruguay,San Jose,2022-01-04,UY,UY-SJ,176918.0,89466.0,87452.0
Uruguay,Soriano,2022-01-04,UY,UY-SO,131663.0,66747.0,64916.0
Uruguay,Tacuarembo,2022-01-04,UY,UY-TA,122373.0,61962.0,60411.0
Uruguay,Treinta y Tres,2022-01-04,UY,UY-TT,72937.0,37009.0,35928.0
Uruguay,Artigas,2022-01-05,UY,UY-AR,146943.0,74697.0,72246.0
Uruguay,Canelones,2022-01-05,UY,UY-CA,777746.0,393242.0,384504.0
Uruguay,Cerro Largo,2022-01-05,UY,UY-CL,127606.0,64749.0,62857.0
Uruguay,Colonia,2022-01-05,UY,UY-CO,200345.0,102721.0,97624.0
Uruguay,Durazno,2022-01-05,UY,UY-DU,96358.0,48633.0,47725.0
Uruguay,Flores,2022-01-05,UY,UY-FS,38212.0,19404.0,18808.0
Uruguay,Florida,2022-01-05,UY,UY-FD,102975.0,51959.0,51016.0
Uruguay,Lavalleja,2022-01-05,UY,UY-LA,94884.0,48130.0,46754.0
Uruguay,Maldonado,2022-01-05,UY,UY-MA,336494.0,171643.0,164851.0
Uruguay,Montevideo,2022-01-05,UY,UY-MO,2179586.0,1109648.0,1069938.0
Uruguay,Paysandu,2022-01-05,UY,UY-PA,163748.0,83105.0,80643.0
Uruguay,Rio Negro,2022-01-05,UY,UY-RN,77755.0,39641.0,38114.0
Uruguay,Rivera,2022-01-05,UY,UY-RV,158452.0,81089.0,77363.0
Uruguay,Rocha,2022-01-05,UY,UY-RO,116079.0,59028.0,57051.0
Uruguay,Salto,2022-01-05,UY,UY-SA,183962.0,93530.0,90432.0
Uruguay,San Jose,2022-01-05,UY,UY-SJ,176918.0,89466.0,87452.0
Uruguay,Soriano,2022-01-05,UY,UY-SO,131679.0,66755.0,64924.0
Uruguay,Tacuarembo,2022-01-05,UY,UY-TA,122373.0,61962.0,60411.0
Uruguay,Treinta y Tres,2022-01-05,UY,UY-TT,72937.0,37009.0,35928.0
Uruguay,Artigas,2022-01-06,UY,UY-AR,146943.0,74697.0,72246.0
Uruguay,Canelones,2022-01-06,UY,UY-CA,777746.0,393242.0,384504.0
Uruguay,Cerro Largo,2022-01-06,UY,UY-CL,127606.0,64749.0,62857.0
Uruguay,Colonia,2022-01-06,UY,UY-CO,200345.0,102721.0,97624.0
Uruguay,Durazno,2022-01-06,UY,UY-DU,96358.0,48633.0,47725.0
Uruguay,Flores,2022-01-06,UY,UY-FS,38212.0,19404.0,18808.0
Uruguay,Florida,2022-01-06,UY,UY-FD,102975.0,51959.0,51016.0
Uruguay,Lavalleja,2022-01-06,UY,UY-LA,94884.0,48130.0,46754.0
Uruguay,Maldonado,2022-01-06,UY,UY-MA,336494.0,171643.0,164851.0
Uruguay,Montevideo,2022-01-06,UY,UY-MO,2179586.0,1109648.0,1069938.0
Uruguay,Paysandu,2022-01-06,UY,UY-PA,163748.0,83105.0,80643.0
Uruguay,Rio Negro,2022-01-06,UY,UY-RN,77755.0,39641.0,38114.0
Uruguay,Rivera,2022-01-06,UY,UY-RV,158452.0,81089.0,77363.0
Uruguay,Rocha,2022-01-06,UY,UY-RO,116079.0,59028.0,57051.0
Uruguay,Salto,2022-01-06,UY,UY-SA,183962.0,93530.0,90432.0
Uruguay,San Jose,2022-01-06,UY,UY-SJ,176918.0,89466.0,87452.0
Uruguay,Soriano,2022-01-06,UY,UY-SO,131679.0,66755.0,64924.0
Uruguay,Tacuarembo,2022-01-06,UY,UY-TA,122373.0,61962.0,60411.0
Uruguay,Treinta y Tres,2022-01-06,UY,UY-TT,72937.0,37009.0,35928.0
Uruguay,Artigas,2022-01-07,UY,UY-AR,146950.0,74704.0,72246.0
Uruguay,Canelones,2022-01-07,UY,UY-CA,777807.0,393303.0,384504.0
Uruguay,Cerro Largo,2022-01-07,UY,UY-CL,127624.0,64758.0,62866.0
Uruguay,Colonia,2022-01-07,UY,UY-CO,200345.0,102721.0,97624.0
Uruguay,Durazno,2022-01-07,UY,UY-DU,96382.0,48651.0,47731.0
Uruguay,Flores,2022-01-07,UY,UY-FS,38217.0,19406.0,18811.0
Uruguay,Florida,2022-01-07,UY,UY-FD,102975.0,51959.0,51016.0
Uruguay,Lavalleja,2022-01-07,UY,UY-LA,94884.0,48130.0,46754.0
Uruguay,Maldonado,2022-01-07,UY,UY-MA,336533.0,171662.0,164871.0
